smiles,title,cid
ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Tizanidine,5487.0
Cl.CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1,Landiolol hydrochloride,164457.0
COC1=CC=C2CC3N(CCC4=CC(OC)=C(OC)C=C34)CC2=C1OC,Rotundine,5417.0
CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,Midecamycin,5282169.0
CC1(C)C[C@H]1C(=O)N\C(=C/CCCCSC[C@@H](N)C(O)=O)C(O)=O,"(Z)-7-[(2S)-2-Amino-2-carboxyethyl]sulfanyl-2-[[(1R)-2,2-dimethylcyclopropanecarbonyl]amino]hept-2-enoic acid",5311046.0
COC1=NC2=CC=C(Br)C=C2C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=CC=CC=C12,Bedaquiline,5388906.0
[Na+].[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C([O-])=O,Cefpiramide sodium,23663969.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,Vitamin K1,5284607.0
[LiH].[Li]OOC=O,,
[Na+].[Na+].[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)[C@H](C([O-])=O)C1=CC=C(O)C=C1)OC)C([O-])=O,Moxalactam Sodium,12856838.0
[Na+].NC1=NC2=C(N=CN2COC(CO)CO)C([O-])=N1,Ganciclovir sodium,23700083.0
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,Nicardipine,4474.0
CCOC(=O)C1=CC(O)=C(O)C(O)=C1,Ethyl gallate,13250.0
CC(O)=O.CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,Oxytocin acetate,12004215.0
C[C@@H](N)C(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(N)=O,(2S)-6-Amino-2-[[(2R)-2-[[(2S)-2-[[(2R)-2-[[(2R)-2-aminopropanoyl]amino]-3-naphthalen-2-ylpropanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]-3-phenylpropanoyl]amino]hexanamide,66577117.0
CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O,"(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-4-Amino-2-[[2-[[2-[[2-[[2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]-4-oxobutanoyl]amino]acetyl]amino]-3-carboxypropanoyl]amino]-3-phenylpropanoyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoic acid",137947079.0
NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O,Eptifibatide,448812.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Lypressin,644076.0
CCOC1=CC=C(C[C@H]2NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)C=C1,Atosiban,5311010.0
CC(C)C[C@H](NN[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@H](C)O)C(=O)C(=O)[C@H](CC1=CC=C(O)C=C1)NN1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@H](C)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H]([C@H](C)O)C(=O)N1CCC[C@H]1C(N)=O)C(=O)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@H](C)O)C(=O)N1)C(C)C,,
CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,Nafarelin,25077405.0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,Leuprorelin,657181.0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,Alarelin,9855027.0
CC(O)=O.CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,Gonadorelin acetate,11980076.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Terlipressin,72081.0
[H]N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@H](C)O)C(O)=O,CID 137947080,137947080.0
CC(O)=O.CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,Angiotensin II acetate,172197.0
CC(O)=O.NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O,Stimate,9833407.0
Cl.CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC1CN2CCC1CC2,Azasetron hydrochloride,115000.0
CCOC1=C(OC)C=CC(=C1)[C@@H](CS(C)(=O)=O)N1C(=O)C2=C(C1=O)C(NC(C)=O)=CC=C2,Apremilast,11561674.0
Cl.CN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1)C(O)=O,Difloxacin hydrochloride,56205.0
O.CC1=CC=C(C=C1)S(O)(=O)=O.CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=CC=C(Cl)C=N2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1,Edoxaban tosylate monohydrate,25022378.0
CC1=CC(O)=CC(O)=C1,Orcinol,10436.0
OC(=O)C(O)=O,Oxalic acid,971.0
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,Adenosine-5'-diphosphate,6022.0
CCC\C=C1/OC(=O)C2=C1CCC=C2,Ligustilide,5319022.0
[H][C@@]12C[C@@H]([C@@H](CC)CN1CC[C@]21C(=O)NC2=CC=CC=C12)C(=C/OC)\C(=O)OC,Rhynchophylline,5281408.0
COC1=CC=C(\C=C\C2=CC(OC)=CC(=O)O2)C=C1,Yangonin,5281575.0
[H][C@@]12C[C@@H]3O[C@@]33C(=O)[C@]4(O[C@H]4[C@@H]4O[C@]34[C@@]1(C)CCC1=C2COC1=O)C(C)C,Triptonide,65411.0
OC(CC(O)=O)C(O)=O,Malic acid,525.0
[H]C(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](C)O,L-(-)-Fucose,3034656.0
O[C@@H](C(O)=O)C1=CC=CC=C1,(r)-Mandelic acid,11914.0
NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,2'-Deoxyguanosine,135398592.0
[H][C@@]12[C@H](OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@@]11CCCN1CCC1=CC3=C(OCO3)C=C21,Omacetaxine mepesuccinate,285033.0
COC1=C2C[C@H](OC2=CC2=C1C(=O)C=C(CO)O2)C(C)(C)O,Cimifugin,441960.0
[H][C@]12CC3=CC(O)=C(OC)C=C3C3=C1C(CCN2C)=CC(O)=C3OC,Boldine,10154.0
COC1=CC(=CC(OC)=C1OC)C1=COC2=CC3=C(OCO3)C(OC)=C2C1=O,Irisflorentin,170569.0
[H][C@@]12[C@H](OC(=O)C(O)(CCC(C)(C)O)CC(=O)OC)C(OC)=C[C@@]11CCCN1CCC1=CC3=C(OCO3)C=C21,"1-O-[(2S,3S,6R)-4-Methoxy-16,18-dioxa-10-azapentacyclo[11.7.0.02,6.06,10.015,19]icosa-1(20),4,13,15(19)-tetraen-3-yl] 4-O-methyl 2-hydroxy-2-(3-hydroxy-3-methylbutyl)butanedioate",101582408.0
COC1=C(O)C=CC(CNC(=O)CCCCCCC(C)C)=C1,Dihydrocapsaicin,107982.0
[H][C@]12CO[C@H](C3=CC(OC)=C(OC)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(OC)C=C1,Magnolin,169234.0
OC1=CC(O)=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,Morin,5281670.0
COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,Isorhamnetin,5281654.0
OC1=CC2=C(C(=O)C[C@H](O2)C2=CC(O)=C(O)C=C2)C(O)=C1,Eriodictyol,440735.0
C[C@@H]1CCC(=C(C)C)C(=O)C1,Pulegone,442495.0
COC1=C2OC3=C4[C@@H](CC5=CC=C(O)C(OC6=CC=C(C[C@@H]7N(C)CCC(=C1)C7=C2)C=C6)=C5)N(C)CCC4=CC(OC)=C3OC,Berbamine,275182.0
[H][C@]12CN3CCCC[C@@]3([H])[C@]([H])(CN3CCCC[C@]13[H])C2,Sparteine,644020.0
N.[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,Ammonium glycyrrhizate,62074.0
[H][C@]12[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@@]1(O)[C@H](O)C[C@]2(C)OC(=O)\C=C\C1=CC=CC=C1,Harpagoside,5281542.0
[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2,Ruscogenin,441893.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1,Vitexin,5280441.0
[H][C@@](C)(O)[C@]1([H])NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]2([H])[C@@H](O)CCN2C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@]2([H])C[C@@H](O)CN2C1=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@]([H])(O)CC(N)=O)NC(=O)CCCCCCCCC(C)CC(C)CC,Pneumocandin B0,72475.0
NC1=NC(N)=NC(N)=N1,Melamine,7955.0
[K+].[K+].[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](O)[C@H](O[C@]2([H])O[C@H]2CC[C@@]3(C)[C@@]([H])(CC[C@]4(C)[C@]3([H])C(=O)C=C3[C@]5([H])C[C@](C)(CC[C@]5(C)CC[C@@]43C)C(O)=O)C2(C)C)C([O-])=O)O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O,Dipotassium glycyrrhizinate,656852.0
[H][C@]12CCC(=C)[C@@H](\C=C\C3=CCOC3=O)[C@]1(C)CC[C@@H](OC(=O)CCC(O)=O)[C@@]2(C)COC(=O)CCC(O)=O,Dehydroandrographolide succinate,6540717.0
COC1=CC=C(C=C1OC)C1=CC(=O)C2=C(O1)C=C(OC)C(OC)=C2OC,Sinensetin,145659.0
COC1=CC2=C(OC(=O)C=C2)C(OC)=C1O,Isofraxidin,5318565.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,Isoorientin,114776.0
[H][C@]12CCCCN1[C@H]1C[C@@]22OC(=O)C=C2C=C1,Securinine,442872.0
CCCCC1OC(=O)C2=C1C=CC=C2,Butylphthalide,61361.0
[O-][Cl](=O)(=O)=O.COC1=C(C)C(O)=CC2=C1C=CC(=[O+]2)C1=CC=CC=C1,Dracorhodin perchlorate,74787691.0
[H][C@@]12CC[C@@]3([H])[C@@]([H])(CN4C[C@@H](C)CC[C@@]4([H])[C@@]3(C)O)[C@]1([H])C[C@@]1([H])[C@@]2([H])C[C@H](O)[C@@]2([H])C[C@@H](O)CC[C@]12C,Peimine,131900.0
[H][C@]12CO[C@@H](C3=CC=C(OC)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,Fargesin,10926754.0
COC1=CC2=C(C(O)=C1OC)C(=O)C(OC)=C(O2)C1=CC(O)=C(OC)C=C1,Casticin,5315263.0
[H][C@@]12C[C@@]3([H])OC[C@@H]1[C@@]1([H])N(C)C[C@]2(C=C)[C@@]1([H])[C@@]31C(=O)NC2=CC=CC=C12,Gelsemin,5390854.0
CC(C)=C1C\C=C(C)\CCC=C(C)CC1=O,"(7E)-3,7-Dimethyl-10-propan-2-ylidenecyclodeca-3,7-dien-1-one",44343071.0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=C(CN(C)C)C1=C3)C2=O,Topotecan,60700.0
CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,,
C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,Octreotide acetate,448601.0
[H][C@]12C[C@]34[C@H](O)[C@@]1([H])[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41,Ajmalin,6100671.0
Cl.COC(=O)CCC(=O)CN,Methyl aminolevulinate hydrochloride,157921.0
CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,Imidafenacin,6433090.0
Cl.CN(C)CC\C=C1\C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,Chlorprothixene hydrochloride,5282478.0
CCC(=O)N([Na])S(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,Parecoxib sodium,15895902.0
[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Doripenem,73303.0
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.[H][C@]1(O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O[C@H](CN)[C@@H](O)C[C@H]1N.[H][C@]1(O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O[C@H](CN)[C@@H](O)C[C@H]1N,Gernebcin,11954252.0
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,Olmesartan,158781.0
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,Retinol,445354.0
O=C(O[C@H]1CN2CCC1CC2)N1CCC2=C(C=CC=C2)[C@@H]1C1=CC=CC=C1,Solifenacin,154059.0
CN1N=NC(=N1)C1=CC=C(C=N1)C1=C(F)C=C(C=C1)N1C[C@H](CO)OC1=O,Tedizolid,11234049.0
CCCCCCCCCCCCOS(O)(=O)=O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,Erythromycin estolate,441371.0
[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,Moxifloxacin,152946.0
CC1=CC=CC(C)=C1NC1=NCCCS1,Xylazine,5707.0
Cl.COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=C1C=CC=C2,Amsacrine hydrochloride,148673.0
O.O.C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC=CC(O)=C1,Entereg,5488547.0
CC1=CC=C(C=C1)S(O)(=O)=O.CC1=CC=C(C=C1)S(O)(=O)=O.[H][C@]12C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CCC1=CC(OC)=C(OC)C=C21,Valbenazine ditosylate,92042922.0
[Na+].CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H]([C@@H]1C)C(=O)OC)C=C2[O-],"Sodium;(7S,9E,11R,12S,13S,14S,15S,16R,17S,18S,19E,21Z)-2,15,17,29-tetrahydroxy-11-methoxy-13-methoxycarbonyl-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-27-olate",137947085.0
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Mepivacaine,4062.0
CCN1C=C(C(O)=O)C(=O)C2=C1C(F)=C(N1CCNC(C)C1)C(F)=C2,Lomefloxacin,3948.0
OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)NC1=O,2'-Deoxyuridine,13712.0
OC(=O)\C=C/C(O)=O.CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,"Dimethyl-[2-phenyl-1-(3,4,5-trimethoxybenzoyl)oxybutan-2-yl]azanium;(Z)-4-hydroxy-4-oxobut-2-enoate",5282423.0
CC1=C(C=C(C#N)C(=O)N1)C1=CN2C=CN=C2C=C1,Olprinone,4593.0
OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,Phthalylsulfathiazole,4806.0
[H]C(=O)[C@H](CO)NN[C@@H](CC(C)C)C(=O)C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NN[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H]1CSSC[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)NC1=O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC1=CC=C(O)C=C1)NO,,
OP(O)(O)=O.[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(C)C=C2,Dimemorfan phosphate,198165.0
Cl.CCNC1(CCCCC1=O)C1=CC=CS1,Tiletamine hydrochloride,26534.0
C1CNCCN1.[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3,Estropipate,5284555.0
OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,Phenolphthalein,4764.0
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,Chlorhexidine Base,2713.0
Cl.CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,Nefazodone hydrochloride,54911.0
CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(=O)OC\C=C(/C)CCC=C(C)C,Gefarnate,5282182.0
CCCCC(O)C1=CC=CC=C1,Fenipentol,3338.0
CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,Carboprost,5281075.0
CC(C)(C(=O)C1=CC=CN=C1)C1=CC=CN=C1,Metyrapone,4174.0
CC(C)=CCOC1=CC=C(\C=C\C(=O)C2=C(OCC(O)=O)C=C(OCC=C(C)C)C=C2)C=C1,Sofalcone,5282219.0
[Na+].[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C([O-])=O,Cefoperazone sodium,23663974.0
OC1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(O)C=C1,Fluorescein,16850.0
O.O.NC1=NC(=CS1)C(=C\CC(O)=O)\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O,Ceftibuten dihydrate,5282241.0
CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,Sulfacetamide,5320.0
O.O.CNC1CCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,Balofloxacin dihydrate,6918202.0
[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,Edetate trisodium,9008.0
[Na+].[O-]C1=NC(=O)CN1\N=C\C1=CC=C(O1)C1=CC=C(C=C1)[N+]([O-])=O,Dantrolene sodium,6604100.0
CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,Ropivacaine,175805.0
