smiles	title
COC(=O)NC1=NC2=C(N1)C=CC=C2	Carbendazim
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)[C@@H]1COC2=C(O1)C=CC=C2	Doxazosin, (S)-
CCCCCOC(=O)C1=CC=C(C=C1)N(C)C	Pentyl 4-(dimethylamino)benzoate
CC1=CC=CC(C)=C1NC(=O)CN1CCCC1=O	Nefiracetam
BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12	Brimonidine
NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(F)=N1	Fludarabine
CCC1=C(C)NC2=C1C(=O)[C@@H](CN1CCOCC1)CC2	(5R)-3-Ethyl-2-methyl-5-(morpholin-4-ylmethyl)-1,5,6,7-tetrahydroindol-4-one
C[C@H](N)CC1=CC=CC(O)=C1	Gepefrine
CC(C)(OC1=CC=C(Cl)C=C1)C(=O)N1CSC[C@H]1C(O)=O	(4R)-3-[2-(4-Chlorophenoxy)-2-methylpropanoyl]-1,3-thiazolidine-4-carboxylic acid
C[C@H](N)COC1=C(C)C=CC=C1C	(S)-1-(2,6-Dimethylphenoxy)propan-2-amine
CS(=O)(=O)C1=CC=C(C=C1)C1=CN2C=CC=CC2=N1	Zolimidine
CCCC1=CC=C(C=C1)C(O)=O	4-Propylbenzoic acid
CCN1CCC[C@@H]1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	(+)-Sulpiride
OC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1	Benzotript
OC(=O)CNC(=O)C1=CC=CC=C1	Hippuric acid
CC(C)(C)C(=O)NCCCC(O)=O	Pivagabine
NCC1=CC=C(C=C1)S(N)(=O)=O	Mafenide
OCC1=CNC2=C1C=CC=C2	Indole-3-carbinol
C(N1CCN(CC1)C1=NC2=C(S1)C=CC=C2)C1=CC2=C(OCO2)C=C1	2-[1-(4-Piperonyl)piperazinyl]benzothiazole
NNC1=NN=CC2=CC=CC=C12	Hydralazine
CC(C)(C(O)=O)C1=CC=C(C=C1)[C@@H](O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	(S)-Fexofenadine
[Cl-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1	Cetylpyridinium chloride
OC(=O)C1=CC2=C(S1)C=CC=C2	Benzo[b]thiophene-2-carboxylic acid
NC1=NC2=C(O1)C=CC(Cl)=C2	Zoxazolamine
CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1	Sorafenib
Cl.CC(C)NC[C@H](O)COC1=CC=CC2=CC=CC=C12	(S)-(-)-Propranolol hydrochloride
CC(=O)NC1=CC=C(CC(O)=O)C=C1	Actarit
CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C	Sulfisoxazole
CN1C(C)=NC=C1[N+]([O-])=O	Dimetridazole
CC(=O)N1CCC(CC1)NC(=O)C1=CC=C(F)C=C1	N-(1-Acetylpiperidin-4-yl)-4-fluorobenzamide
O[C@@H](CC(O)=O)C(O)=O	(2S)-2-Hydroxybutanedioic acid
NC1=CC=NC=C1	4-Aminopyridine
CC1=CC=C(O)C=C1	P-Cresol
O[C@@H](C(O)=O)C1=CC=CC=C1	(r)-Mandelic acid
OC(=O)[C@@H]1CSCN1	L-Thioproline
N.N.N.OC(=O)CC(O)(CC(O)=O)C(O)=O	Triammonium citrate
CC1=CC=CC(O)=C1	m-Cresol
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	2,6-Di-tert-butyl-4-methylphenol
OC1=CC(O)=CC=C1	Resorcinol
C[Si](C)(C)O[Si](C)(C)C	Hexamethyldisiloxane
NCCCC(O)=O	gamma-Aminobutyric acid
NCC(O)=O	Glycine
OC1=CC2=C(SC(=O)O2)C=C1	Tioxolone
CC1=C(Cl)C=CC(O)=C1	4-Chloro-3-methylphenol
CC1=NC=C(CO)C(CO)=C1O	Pyridoxine
OC(=O)C1=CC(O)=C(O)C(O)=C1	Gallic acid
CCCCCCCCCCCC(O)=O	Lauric acid
CCOC(=O)C(C)=O	Ethyl pyruvate
CC1=CNN=C1	Fomepizole
OC(=O)C1=C(O)C=C(NC(=O)C2=CC=CC=C2)C=C1	Benzoylpas
CC1=C(C=C(C=C1C(N)=O)[N+]([O-])=O)[N+]([O-])=O	Dinitolmide
C1CCC(CC1)NC1CCCCC1	Dicyclohexylamine
CN1CCN(CC1)C1=NC2=CC=CC=C2N=C1Cl	2-Chloro-3-(4-methylpiperazin-1-yl)quinoxaline
OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1	Fenbufen
CCC1(C)CC(=O)NC(=O)C1	Bemegride
COC1=CC=C(CN2CCNCC2)C(OC)=C1OC	Trimetazidine
