smiles	title
NC(=O)CN1CCCC1=O	Piracetam
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO	Pirarubicina
OC(=O)c1cc(O)c2c3nc4ccccc4oc3cc(=O)c2n1	Pirenoxine
Cc1nc2ccccn2c(=O)c1CCN1CCC(CC1)C(=O)c1ccc(F)cc1	Pirenperone
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1	Pirenzepine
NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O	Piretanide
Cc1ccc(=O)n(c1)-c1ccccc1	Pirfenidone
C(N1CCN(CC1)c1ncccn1)c1ccc2OCOc2c1	Piribedil
CC1(C)C2CCC1(C)C(=O)N(CCCCN1CCN(CC1)c1ccccn1)C2=O	1,8,8-Trimethyl-3-[4-(4-pyridin-2-yl-piperazin-1-yl)butyl]-3-aza-bicyclo[3.2.1]octane-2,4-dione
Cc1cccc(Nc2cc(Cl)nc(SCC(O)=O)n2)c1C	Pirinixic acid
Cc1ccc2n3CCNC4CCCc(c34)c2c1	Pirlindole
CC(Cc1cc(C)cc(=O)n1O)CC(C)(C)C	Piroctone
CCOC(=O)c1ccc(OCCC2CCN(CC2)c2ccc(C)nn2)cc1	Pirodavir
CCn1cc(C(O)=O)c(=O)c2cnc(nc12)N1CCCC1	Piromidic acid
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O	2-Methyl-1,1,4-trioxo-N-(2-pyridinyl)-3H-1$l^{6},2-benzothiazine-3-carboxamide
CCc1[nH]c(O)nc1C(=O)c1ccncc1	Piroximone
OCc1cc2c3ccccc3[nH]c(=O)n2n1	Pirquinozol
[O-][N+]1=C(C(=O)c2ccccc12)c1ccccn1	2-(2-Pyridyl)-3h-indol-3-one n-oxide
O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O	Pitavastatin
CC(C)(C)C(=O)NCCCC(O)=O	Pivagabine
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O	Pivampicillin
CCCC(=O)OCOC(=O)C(C)(C)C	Pivanex
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](\N=C\N1CCCCCC1)C2=O	Pivmecillinam
NCCNc1ccc(NCCN)c2C(=O)c3cnccc3C(=O)c12	Pixantrone
CN1CCC(CC1)=C1c2ccsc2CCc2ccccc12	Pizotifen
CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1	N~2~,N~2~-Dimethyl-N~1~-(6-oxo-5,6-dihydrophenanthridin-2-YL)glycinamide
CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl	1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide
N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1n[nH]c2c(F)c(F)ccc12	PK 44 phosphate
CCCC(=O)C1CCN(CC1)c1ncnc2CCN(Cc12)C(=O)c1ccc(cc1)-c1ccccc1	PK-Thpp
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1	Pki-166
O=C(Nc1ccncc1)Nc1ccc(cc1)-c1nc(nc(n1)N1CCOCC1)N1C2CCC1COC2	1-[4-[4-Morpholin-4-yl-6-(3-oxa-8-azabicyclo[3.2.1]octan-8-yl)-1,3,5-triazin-2-yl]phenyl]-3-pyridin-4-ylurea
Cc1cc(CCCOc2c(C)cc(cc2C)-c2noc(n2)C(F)(F)F)on1	Pleconaril
C(N1CCCNCCNCCCNCC1)c1ccc(CN2CCCNCCNCCCNCC2)cc1	Plerixafor
CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O	Antibiotic LA 7017
CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O	Plinabulin
NC(Cc1ccc(O)cc1)C(O)=O	DL-Tyrosine
O=C(NNc1ccccc1)c1ccncc1	N'-Phenylpyridine-4-carbohydrazide
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F	N-(3-(5-Chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl)propane-1-sulfonamide
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1	5-(1h-Pyrrolo[2,3-B]pyridin-3-Ylmethyl)-N-[4-(Trifluoromethyl)benzyl]pyridin-2-Amine
F[C@@H]1CCN(C1)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(nc2)C2CC2)c1F	(3R)-N-[3-[5-(2-Cyclopropylpyrimidin-5-yl)-1H-pyrrolo[2,3-b]pyridine-3-carbonyl]-2,4-difluorophenyl]-3-fluoropyrrolidine-1-sulfonamide
OC(=O)CCC(CP(O)(O)=O)C(O)=O	2-(Phosphonomethyl)pentanedioic acid
COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl	1-(5-Chloro-2,4-dimethoxyphenyl)-3-(5-methylisoxazol-3-yl)urea
CNC(=O)c1ccc2[C@H](CCN3CCN(CC3)c3ccc(cc3)C(N)=O)OCCc2c1	Pnu-142633
CCCNCCc1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1	N-(4-(2-(Propylamino)ethyl)phenyl)-4-(trifluoromethoxy)benzenesulfonamide
Cn1c2CCNCCc2c2ccccc12	6-Methyl-2,3,4,5-tetrahydro-1H-azepino[4,5-b]indole
Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2	Benzamide, N-(3R)-1-azabicyclo[2.2.2]oct-3-yl-4-chloro-
C1CCC(CC1)N\C(N1CCOCC1)=N\C12CC3CC(CC(C3)C1)C2	N-(1-Adamantyl)-N'-cyclohexylmorpholine-4-carboximidamide
Cc1ccc(\C=N\NC(=O)c2ccccc2Oc2ccccc2)o1	N-[(E)-(5-Methylfuran-2-yl)methylideneamino]-2-phenoxybenzamide
Cc1cc2c(nc(nc2n1C)N1CCCC1)N1CCCC1	6,7-Dimethyl-2,4-di-1-pyrrolidinyl-7H-pyrrolo(2,3-d)pyrimidine
COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12	Podofilox
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	Polidocanol
OC[C@H]1O[C@@H](Oc2cc(O)cc(\C=C\c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O	Polydatin
OC1C(COP(O)(O)=O)OC(C1O)n1cnc2c(O)ncnc12	Polyinosinic acid
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O	Polymyxin b
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O	Polythiazide
Nc1cccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c12	Pomalidomide
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1	Ponatinib
CCC\N=C1/S\C(=C/c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C	Ponesimod
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O	Posaconazole
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)CCC(O)=O	Canrenoic acid
[K].I	Potassium iodine
Nc1ccc(cc1)C(O)=O	4-Aminobenzoic acid
Cc1ncccc1OC[C@@H]1CCCN1	Pozanicline
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C	Poziotinib
Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C	1-(Tert-Butyl)-3-(p-tolyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine
C1CCC(C1)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc12	1-Cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc12	1-(Tert-butyl)-3-(4-chlorophenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc12	2-(4-Amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol
CCCc1c(nn(c1-c1ccc(O)cc1)-c1ccc(O)cc1)-c1ccc(O)cc1	1,3,5-Tris(4-hydroxyphenyl)-4-propyl-1H-pyrazole
COc1ccccc1-c1c[nH]c2ncc(cc12)-c1cncc(c1)C(=O)N(C)C	5-[3-(2-Methoxyphenyl)-1h-Pyrrolo[2,3-B]pyridin-5-Yl]-N,N-Dimethylpyridine-3-Carboxamide
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12	1-(5-Chloro-2-methoxyphenyl)-3-(2-methylquinolin-4-yl)urea
Nc1nc(N)c(SC#N)cc1SC#N	3,5-Dithiocyanatopyridine-2,6-diamine
CC(C)NCC(O)COc1ccc(NC(C)=O)cc1	Practolol
Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1	Pralatrexate
C[n+]1ccccc1\C=N\O	Duodote
C[n+]1ccccc1C[N+][O-]	1-Methyl-2-(nitrosomethyl)pyridin-1-ium
CCCN[C@H]1CCc2nc(N)sc2C1	Pramipexole
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C	Pramiracetam
CCCCOc1ccc(OCCCN2CCOCC2)cc1	Pramocaine
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC\C=C\c1ccccc1	Pranidipine
O=C(Nc1cccc2c1oc(cc2=O)-c1nnn[nH]1)c1ccc(OCCCCc2ccccc2)cc1	Pranlukast
CC(C(O)=O)c1ccc2Oc3ncccc3Cc2c1	Pranoprofen
CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@@]4(C)C(CCC4=O)C3CC=C2C1	[(3S,10R,13S)-10,13-Dimethyl-17-oxo-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-yl] acetate
CC(=O)Oc1cc2CN(CCc2s1)C(C(=O)C1CC1)c1ccccc1F	Prasugrel
COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2ccccc12	Pravadoline
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12	Pravastatin
CCC(C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)C12	(3R,5R)-3,5-Dihydroxy-7-[(1S,2S,6S,8S)-6-hydroxy-2-methyl-8-(2-methylbutanoyloxy)-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]heptanoic acid
O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1	Praziquantel
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1	Prazosin
O=C(OCCN1CCOCC1)C1(CCCCC1)c1ccccc1	2-(4-Morpholino)ethyl-1-phenylcyclohexane-1-carboxylate
CCCN1CCC[C@@H](C1)c1cccc(O)c1	(R)-Preclamol
CCOC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC	[2-[(10R,11S,13S,17R)-17-Ethoxycarbonyloxy-11-hydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	(10R,11S,13S,17R)-11,17-Dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	Prednisolone acetate
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@]12C	[2-[(11S,13S,17R)-11,17-Dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O	4-[2-[(10R,11S,13S,17R)-11,17-Dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-4-oxobutanoic acid
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O	[2-[(10R,11S,13S,17R)-11,17-Dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] dihydrogen phosphate
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C	[2-[(10R,11S,13S,17R)-11,17-Dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 3,3-dimethylbutanoate
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	Prednisone
CC(C)C[C@H](CN)CC(O)=O	Pregabalin
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Pregnenolone
CC(=O)[C@H]1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)CCC(O)=O	4-[[(3S,10R,13S,17S)-17-Acetyl-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-4-oxobutanoic acid
COCCOc1ccc(cc1)N1CCN(CCn2ncc3c2nc(N)n2nc(nc32)-c2ccco2)CC1	Preladenant
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	Prenylamine
Cc1cn2nc(cc2nc1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)c1cc(Cl)ccc1NS(C)(=O)=O	Presatovir
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1	Pridinol
CCCNC(C)C(=O)Nc1ccccc1C	Prilocaine
OCC1(CO)N2CCC(CC2)C1=O	Prima-1
COc1cc(NC(C)CCCN)c2ncccc2c1	Primaquine
CCC1(C(=O)NCNC1=O)c1ccccc1	Primidone
Oc1cc(C=C)c2oc(nc2c1)-c1ccc(O)c(F)c1	Prinaberel
C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O	Ralfinamide
CN(C(=O)Cc1ccc(cc1)-c1ccccn1)c1nc(C)c(s1)S(N)(=O)=O	Pritelivir
COCc1c[n+]([O-])c(C)cn1	Pyrazine, 2-methoxymethyl-5-methyl-, 4-oxide
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	Proadifen
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O	Probenecid
CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	Probucol
CCN(CC)CCNC(=O)c1ccc(N)cc1	Procainamide
CCN(CC)CCOC(=O)c1ccc(N)cc1	Procaine
CNNCc1ccc(cc1)C(=O)NC(C)C	Procarbazine
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	Procaterol
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	Prochlorperazine
OC(=O)CCc1nc2ccccc2[nH]1	Procodazole
O[C@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4cc(O)cc(O)c34)c3ccc(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1	Procyanidin B1
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1	Procyclidine
OC(=O)[C@@H]1CSC(=O)N1	Procysteine
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12	Profenamine
Nc1ccc2cc3ccc(N)cc3nc2c1	Proflavine
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Progesterone
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1	Proglumetacin
CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1	Proglumide
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1	N-(4-Chlorophenyl)-N'-(isopropyl)-imidodicarbonimidic diamide
CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O	(2S)-N-[(2S)-1-[(2-Amino-2-oxoethyl)amino]-4-methyl-1-oxopentan-2-yl]pyrrolidine-2-carboxamide
CN(C)CCCN1c2ccccc2Sc2ccccc12	Promazine
CCCOc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC	Promestriene
CC(CN1c2ccccc2Sc2ccccc12)N(C)C	Promethazine
CC(C)NCC(O)c1ccc2ccccc2c1	Pronetalol
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1	Propacetamol
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	Propafenone
OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O	Propagermanium
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C	Propantheline
CCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O	Propatyl nitrate
CCCn1cnc2n(C)c(=O)n(CCCCC(C)=O)c(=O)c12	Propentofylline
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12	Propidium
O=C1CCO1	beta-Propiolactone
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	Propiverine
CC(C)c1cccc(C(C)C)c1O	Propofol
CNC(=O)Oc1ccccc1OC(C)C	Propoxur
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC	Propoxycaine
CC(C)NCC(O)COc1cccc2ccccc12	Propranolol
CC(C)NC[C@@H](O)COc1cccc2ccccc12	Dexpropranolol
CC(C)NC[C@H](O)COc1cccc2ccccc12	1-(Isopropylamino)-3-(1-naphthyloxy)-2-propanol
CCCOC(=O)c1ccccc1	Propyl benzoate
CC(O)CO	Propylene glycol
CNC(C)CC1CCCCC1	Propylhexedrine
CCCOC(=O)c1ccc(O)cc1	Propylparaben
CCCc1cc(=O)[nH]c(=S)[nH]1	Propylthiouracil
CC(C)n1c2cc(C)ccc2c(nc1=O)-c1ccccc1	Proquazone
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O	5-[(3S,10R,13R,14S,17R)-14-Hydroxy-10,13-dimethyl-3-[(2R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-1,2,3,6,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one
CCCc1cc(ccn1)C(S)=N	Protionamide
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	Thyrotropin-releasing factor
Cc1c(CCC(O)=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC(O)=O	3-[18-(2-Carboxyethyl)-7,12-bis(ethenyl)-3,8,13,17-tetramethyl-21,22,23,24-tetrahydroporphyrin-2-yl]propanoic acid
CNCCCC1c2ccccc2C=Cc2ccccc12	Protriptyline
Cc1noc(COc2ccccc2OCC(O)CNC(C)(C)C)n1	1-(Tert-butylamino)-3-{2-[(3-methyl-1,2,4-oxadiazol-5-yl)methoxy]phenoxy}propan-2-ol
C(COCc1ccccc1)Cc1cnc[nH]1	Proxyfan
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC	Proparacaine
CC(O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12	Proxyphylline
CCS(=O)(=O)N1CCN(CC1)c1ccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cc1	Cerdulatinib
N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1	2-[[(1R,2S)-2-Aminocyclohexyl]amino]-4-[3-(triazol-2-yl)anilino]pyrimidine-5-carboxamide
O=C1C(=Cc2cccnc2)C(=O)c2ccccc12	1,3-Indandione, 2-(3-pyridylmethylene)-
COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(N)c2CCOc12	Prucalopride
CC1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2oc(=O)oc2C)CC1	Prulifloxacin
Fc1ccc(CCN2CCN(CC2)C(=O)c2cccc3c(c[nH]c23)C#N)cc1	Pruvanserin
Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N	PRX-08066 free base
Cc1c(ccc(C#N)c1Cl)N1C(=O)[C@@H]2[C@H](O)CCN2C1=O	Bms-564929
Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O	1-Amino-4-(1-naphthalenylamino)-9,10-dioxo-2-anthracenesulfonic acid
CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1	
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(O)(=O)=O	4-(2,6-Dioxo-1-propyl-2,3,6,7-tetrahydro-1H-purin-8-yl)benzenesulfonic acid
CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3	1-Butyl-3-(3-hydroxypropyl)-8-(3-tricyclo[3.3.1.03,7]nonanyl)-7H-purine-2,6-dione
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(Cl)cc1	8-(4-(4-(4-Chlorophenyl)piperazine-1-sulfonyl)phenyl)-1-propyl-3,7-dihydropurine-2,6-dione
C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O	2'-Deoxy-2'-fluoro-2'-C-methylcytidine
CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1	Propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate
CCCCC1CCC(CC1)c1nc(no1)-c1ccncc1	4-[5-(4-Butylcyclohexyl)-1,2,4-oxadiazol-3-yl]pyridine
Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(n2)N2CCCC2)cc1	Psncbam 1
O=c1ccc2cc3ccoc3cc2o1	Psoralen
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12	3-[[(1S)-2,2-Difluoro-1-hydroxy-7-methylsulfonyl-1,3-dihydroinden-4-yl]oxy]-5-fluorobenzonitrile
COc1cc(Br)c(Nc2nc(cs2)-c2c(C)nc3ncccn23)c(Br)c1	N-(2,6-Dibromo-4-methoxyphenyl)-4-(2-methylimidazo[1,2-a]pyrimidin-3-yl)thiazol-2-amine
COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1	Phenol, 4-[(1E)-2-(3,5-dimethoxyphenyl)ethenyl]-
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12	9H-Purine-9-propanamine, 6-amino-8-((6-iodo-1,3-benzodioxol-5-yl)thio)-N-(1-methylethyl)-
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O	Puerarin
Oc1c(cnc2ccsc12)C(=O)N[C@H]1CN2CCC1CC2	Pumosetrag
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12	Purmorphamine
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)OC([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1	(2S)-2-Amino-N-[(2S,3S,4R)-5-[6-(dimethylamino)purin-9-yl]-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide
CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1	Purvalanol A
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(O)=O)c(Cl)c2)c2ncn(C(C)C)c2n1	Purvalanol B
NCCCCN	Putrescine
CCC(C)SSc1ncc[nH]1	2-(Sec-butyldisulfanyl)-1h-imidazole
NC(Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(O)=O	4-(2-Amino-2-carboxyethyl)-N,N-bis(2-chloroethyl)benzeneamine oxide
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@H](C)CO1	Sarsasapogenin
CCOC(=O)c1ccc(cc1)N1NC(=O)\C(=C\c2ccc(o2)[N+]([O-])=O)C1=O	Pyr-41
OC(=O)c1cc2ccccc2c(Cc2c(O)c(cc3ccccc23)C(O)=O)c1O	Pamoic acid
CN1CCCN=C1\C=C\c1cccs1	Pyrantel
NC(=O)c1cnccn1	Pyrazinamide
NC(=N)NC(=O)c1cnccn1	N-(Pyrazine-2-carbonyl)-guanidine
O=C1c2ccccc2-c2n[nH]c3cccc1c23	1,9-Pyrazoloanthrone
